"Name" "EVBT-20" "EVHCC-1954-luc" "EVHCC-1954" "EVT47D" "RNABT-20" "RNAHCC-1954-luc" "RNAHCC-1954" "RNAT47D" "SerumEV1" "SerumEV2" "SerumEV3" "SerumEV4" "SerumEV5" "SerumEV6" "SerumEV7" "SerumEV8"
"1266" "GeneID1266" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1267" "GeneID1267" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1268" "GeneID1268" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1269" "GeneID1269" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1270" "GeneID1270" 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
"1271" "GeneID1271" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1272" "GeneID1272" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1273" "GeneID1273" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1274" "GeneID1274" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1275" "GeneID1275" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1276" "GeneID1276" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1277" "GeneID1277" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"1278" "GeneID1278" 0 0 0 0 0 0 2 3 0 0 0 0 0 0 0 0
"1279" "GeneID1279" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1280" "GeneID1280" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1281" "GeneID1281" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1282" "GeneID1282" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1283" "GeneID1283" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1284" "GeneID1284" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"1285" "GeneID1285" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1286" "GeneID1286" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1287" "GeneID1287" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"1288" "GeneID1288" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1289" "GeneID1289" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1290" "GeneID1290" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1291" "GeneID1291" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1292" "GeneID1292" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1293" "GeneID1293" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1294" "GeneID1294" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1295" "GeneID1295" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1296" "GeneID1296" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1297" "GeneID1297" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1298" "GeneID1298" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"1299" "GeneID1299" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1300" "GeneID1300" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1301" "GeneID1301" 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
"1302" "GeneID1302" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1303" "GeneID1303" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1304" "GeneID1304" 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0
"1305" "GeneID1305" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1306" "GeneID1306" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1307" "GeneID1307" 0 0 0 0 6 0 0 1 0 0 0 0 0 0 0 0
"1308" "GeneID1308" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1309" "GeneID1309" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1310" "GeneID1310" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1311" "GeneID1311" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1312" "GeneID1312" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"1313" "GeneID1313" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1314" "GeneID1314" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1315" "GeneID1315" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1316" "GeneID1316" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1317" "GeneID1317" 0 0 0 0 2 2 2 6 0 0 0 0 0 0 0 0
"1318" "GeneID1318" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"1319" "GeneID1319" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"1320" "GeneID1320" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1321" "GeneID1321" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1322" "GeneID1322" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1323" "GeneID1323" 1 1 1 0 1 127 194 5 0 0 0 0 0 0 0 0
"1324" "GeneID1324" 0 0 0 0 0 17 16 0 0 0 0 0 0 0 0 0
"1325" "GeneID1325" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1326" "GeneID1326" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"1327" "GeneID1327" 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0
"1328" "GeneID1328" 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
"1329" "GeneID1329" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1330" "GeneID1330" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1331" "GeneID1331" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1332" "GeneID1332" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1333" "GeneID1333" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1334" "GeneID1334" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1335" "GeneID1335" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1336" "GeneID1336" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1337" "GeneID1337" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1338" "GeneID1338" 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
"1339" "GeneID1339" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1340" "GeneID1340" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1341" "GeneID1341" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1342" "GeneID1342" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1343" "GeneID1343" 0 1 0 0 2 0 1 0 0 0 0 0 0 0 0 0
"1344" "GeneID1344" 0 0 0 0 1 1 0 7 0 0 0 0 0 0 0 0
"1345" "GeneID1345" 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0
"1346" "GeneID1346" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1347" "GeneID1347" 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0
"1348" "GeneID1348" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1349" "GeneID1349" 0 0 0 0 0 0 1 5 0 0 0 0 0 0 0 0
"1350" "GeneID1350" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1351" "GeneID1351" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1352" "GeneID1352" 0 0 0 0 9 1 1 8 0 0 0 0 0 0 0 0
"1353" "GeneID1353" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"1354" "GeneID1354" 1 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0
"1355" "GeneID1355" 1 0 0 0 0 0 2 3 0 0 0 0 0 0 0 0
"1356" "GeneID1356" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1357" "GeneID1357" 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0
"1358" "GeneID1358" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1359" "GeneID1359" 1 0 0 0 1 1 2 3 0 0 0 0 0 0 0 0
"1360" "GeneID1360" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1361" "GeneID1361" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1362" "GeneID1362" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"1363" "GeneID1363" 0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0
"1364" "GeneID1364" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1365" "GeneID1365" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"1366" "GeneID1366" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"1367" "GeneID1367" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1368" "GeneID1368" 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
"1369" "GeneID1369" 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
"1370" "GeneID1370" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1371" "GeneID1371" 0 0 0 0 0 2 0 3 0 0 0 0 0 0 0 0
"1372" "GeneID1372" 0 0 0 0 0 0 2 5 0 0 0 0 0 0 0 0
"1373" "GeneID1373" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1374" "GeneID1374" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1375" "GeneID1375" 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
"1376" "GeneID1376" 0 0 0 0 1 1 2 0 0 0 0 0 0 0 0 0
"1377" "GeneID1377" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1378" "GeneID1378" 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0
"1379" "GeneID1379" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"1380" "GeneID1380" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"1381" "GeneID1381" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1382" "GeneID1382" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1383" "GeneID1383" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1384" "GeneID1384" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1385" "GeneID1385" 0 0 0 0 3 0 1 1 0 0 0 0 0 0 0 0
"1386" "GeneID1386" 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
"1387" "GeneID1387" 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0
"1388" "GeneID1388" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1389" "GeneID1389" 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0
"1390" "GeneID1390" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1391" "GeneID1391" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1392" "GeneID1392" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1393" "GeneID1393" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1394" "GeneID1394" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1395" "GeneID1395" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1396" "GeneID1396" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1397" "GeneID1397" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1398" "GeneID1398" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1399" "GeneID1399" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1400" "GeneID1400" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1401" "GeneID1401" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1402" "GeneID1402" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1403" "GeneID1403" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1404" "GeneID1404" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1405" "GeneID1405" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1406" "GeneID1406" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1407" "GeneID1407" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1408" "GeneID1408" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1409" "GeneID1409" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1410" "GeneID1410" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1411" "GeneID1411" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1412" "GeneID1412" 0 0 0 1 9 22 22 34 0 0 0 0 0 0 0 0
"1413" "GeneID1413" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1414" "GeneID1414" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"1415" "GeneID1415" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1416" "GeneID1416" 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0
"1417" "GeneID1417" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1418" "GeneID1418" 0 0 0 0 6 7 4 5 0 0 0 0 0 0 0 0
"1419" "GeneID1419" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1420" "GeneID1420" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1421" "GeneID1421" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1422" "GeneID1422" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1423" "GeneID1423" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1424" "GeneID1424" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1425" "GeneID1425" 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0
"1426" "GeneID1426" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1427" "GeneID1427" 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0
"1428" "GeneID1428" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1429" "GeneID1429" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1430" "GeneID1430" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"1431" "GeneID1431" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1432" "GeneID1432" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1433" "GeneID1433" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1434" "GeneID1434" 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0
"1435" "GeneID1435" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1436" "GeneID1436" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1437" "GeneID1437" 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0
"1438" "GeneID1438" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1439" "GeneID1439" 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0
"1440" "GeneID1440" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1441" "GeneID1441" 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"1442" "GeneID1442" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1443" "GeneID1443" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1444" "GeneID1444" 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0
"1445" "GeneID1445" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1446" "GeneID1446" 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0
"1447" "GeneID1447" 0 0 0 0 24 6 7 7 0 0 0 0 0 0 0 0
"1448" "GeneID1448" 0 0 0 0 3 0 0 4 0 0 0 0 0 0 0 0
"1449" "GeneID1449" 3 0 0 2 0 0 0 5 0 0 0 0 0 0 0 0
"1450" "GeneID1450" 0 2 0 0 44 15 22 22 1 2 0 1 0 0 1 1
"1451" "GeneID1451" 0 0 0 0 8 2 0 0 0 0 0 0 0 0 0 0
"1452" "GeneID1452" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1453" "GeneID1453" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"1454" "GeneID1454" 15 0 0 4 94 5 10 28 126 92 96 46 302 287 182 209
"1455" "GeneID1455" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1456" "GeneID1456" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1457" "GeneID1457" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1458" "GeneID1458" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1459" "GeneID1459" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1460" "GeneID1460" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1461" "GeneID1461" 0 0 0 0 0 0 0 25 0 0 0 0 0 0 0 0
"1462" "GeneID1462" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1463" "GeneID1463" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1464" "GeneID1464" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1465" "GeneID1465" 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0
"1466" "GeneID1466" 0 0 0 0 18 7 14 10 0 0 0 0 0 0 0 0
"1467" "GeneID1467" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1468" "GeneID1468" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1469" "GeneID1469" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1470" "GeneID1470" 0 0 0 0 3 2 0 0 0 0 0 0 0 0 0 0
"1471" "GeneID1471" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1472" "GeneID1472" 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"1473" "GeneID1473" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1474" "GeneID1474" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1475" "GeneID1475" 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
"1476" "GeneID1476" 2 2 0 0 748 39 71 331 3 0 0 2 4 2 11 1
"1477" "GeneID1477" 0 0 0 0 93 0 0 0 0 0 0 0 0 0 0 0
"1478" "GeneID1478" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1479" "GeneID1479" 0 0 0 0 0 1 0 3 0 0 0 0 0 0 0 0
"1480" "GeneID1480" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1481" "GeneID1481" 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0
"1482" "GeneID1482" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1483" "GeneID1483" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1484" "GeneID1484" 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0
"1485" "GeneID1485" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1486" "GeneID1486" 0 0 0 0 7 3 3 27 0 0 0 0 0 0 0 0
"1487" "GeneID1487" 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"1488" "GeneID1488" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1489" "GeneID1489" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1490" "GeneID1490" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1491" "GeneID1491" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1492" "GeneID1492" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1493" "GeneID1493" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1494" "GeneID1494" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1495" "GeneID1495" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1496" "GeneID1496" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1497" "GeneID1497" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1498" "GeneID1498" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1499" "GeneID1499" 0 0 0 0 2 1 3 4 0 0 0 0 0 0 0 0
"1500" "GeneID1500" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1501" "GeneID1501" 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0
"1502" "GeneID1502" 0 1 0 0 30 69 93 106 0 0 0 0 0 0 0 0
"1503" "GeneID1503" 0 0 0 1 2 14 19 23 0 0 0 0 0 0 0 0
"1504" "GeneID1504" 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0
"1505" "GeneID1505" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1506" "GeneID1506" 0 1 0 0 3 8 6 20 0 0 0 0 0 0 0 0
"1507" "GeneID1507" 0 0 0 0 4 10 6 17 0 0 0 0 0 0 0 0
"1508" "GeneID1508" 0 0 0 0 3 1 1 8 0 0 0 0 0 0 0 0
"1509" "GeneID1509" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"1510" "GeneID1510" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1511" "GeneID1511" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1512" "GeneID1512" 0 0 0 0 4 17 21 25 0 0 0 0 0 0 0 0
"1513" "GeneID1513" 0 0 0 0 1 1 3 1 0 0 0 0 0 0 0 0
"1514" "GeneID1514" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"1515" "GeneID1515" 0 0 0 0 1 1 2 1 2 0 0 0 0 0 0 0
"1516" "GeneID1516" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1517" "GeneID1517" 0 0 0 0 0 19 16 21 0 0 0 0 0 0 0 0
"1518" "GeneID1518" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1519" "GeneID1519" 1 0 0 0 152 113 209 111 0 0 0 0 0 0 0 0
"1520" "GeneID1520" 1 0 0 0 18 37 30 26 0 0 0 0 0 0 0 0
"1521" "GeneID1521" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1522" "GeneID1522" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1523" "GeneID1523" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1524" "GeneID1524" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1525" "GeneID1525" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1526" "GeneID1526" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1527" "GeneID1527" 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
"1528" "GeneID1528" 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0
"1529" "GeneID1529" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1530" "GeneID1530" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1531" "GeneID1531" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1532" "GeneID1532" 0 0 0 0 1 0 2 1 0 0 0 0 0 0 0 0
"1533" "GeneID1533" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1534" "GeneID1534" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1535" "GeneID1535" 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0
"1536" "GeneID1536" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1537" "GeneID1537" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1538" "GeneID1538" 0 0 0 0 1 0 2 1 0 0 0 0 0 0 0 0
"1539" "GeneID1539" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1540" "GeneID1540" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1541" "GeneID1541" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1542" "GeneID1542" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1543" "GeneID1543" 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0
"1544" "GeneID1544" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1545" "GeneID1545" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1546" "GeneID1546" 2 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0
"1547" "GeneID1547" 0 0 0 0 17 0 0 0 0 0 0 0 0 0 0 0
"1548" "GeneID1548" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1549" "GeneID1549" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1550" "GeneID1550" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1551" "GeneID1551" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1552" "GeneID1552" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1553" "GeneID1553" 0 0 0 0 8 0 0 1 0 0 0 0 0 0 0 0
"1554" "GeneID1554" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"1555" "GeneID1555" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"1556" "GeneID1556" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"1557" "GeneID1557" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1558" "GeneID1558" 0 0 0 0 36 0 0 0 0 0 0 0 0 0 0 0
"1559" "GeneID1559" 1 0 0 0 84 0 0 0 0 0 0 0 0 0 0 0
"1560" "GeneID1560" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1561" "GeneID1561" 2 0 0 0 274 0 2 2 0 0 0 1 0 0 0 0
"1562" "GeneID1562" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1563" "GeneID1563" 1 0 0 0 32 0 0 0 0 0 0 0 0 0 0 0
"1564" "GeneID1564" 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0
"1565" "GeneID1565" 0 0 0 0 124 0 0 0 0 0 0 0 0 0 0 0
"1566" "GeneID1566" 2 0 0 0 95 0 0 0 0 0 0 0 0 0 0 0
"1567" "GeneID1567" 0 0 0 0 75 0 0 0 0 0 0 0 0 0 0 0
"1568" "GeneID1568" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1569" "GeneID1569" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"1570" "GeneID1570" 0 0 0 0 3 5 5 17 0 0 0 0 0 0 0 0
"1571" "GeneID1571" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"1572" "GeneID1572" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
